season,date,round,home_team,away_team,home_matches_before,away_matches_before,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_win_rate,away_win_rate,home_home_win_rate,away_away_win_rate,home_recent_points_5,away_recent_points_5,home_days_since_match,away_days_since_match,result,home_has_previous_match,away_has_previous_match,home_days_since_match_capped,away_days_since_match_capped,home_goal_scoring_edge,home_defensive_edge,home_attack_vs_away_defense,away_attack_vs_home_defense,win_rate_edge,venue_win_rate_edge,recent_points_edge,experience_edge,days_since_match_edge,abs_win_rate_gap,abs_venue_win_rate_gap,abs_recent_points_gap,abs_goal_scoring_gap,abs_defensive_gap,combined_recent_points,combined_win_rate,combined_avg_goals_for,combined_avg_goals_against,win_rate_balance,recent_form_balance
2014-15,2014-09-17,Group stage,NK Maribor,Sporting CP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,D,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0
2014-15,2014-09-17,Group stage,Porto,BATE Borisov,20,12,1.1,1.0,0.9166666666666666,2.4166666666666665,0.4,0.16666666666666666,0.5,0.16666666666666666,2,3,280,651,H,1,1,280,365,0.18333333333333346,1.4166666666666665,-1.3166666666666664,-0.08333333333333337,0.23333333333333336,0.33333333333333337,-1,8,-85,0.23333333333333336,0.33333333333333337,1,0.18333333333333346,1.4166666666666665,5,0.5666666666666667,2.0166666666666666,3.4166666666666665,0.7666666666666666,0.9333333333333333
2014-15,2014-09-17,Group stage,Roma,CSKA Moscow,8,14,1.5,2.125,1.3571428571428572,2.142857142857143,0.375,0.21428571428571427,0.5,0.14285714285714285,7,3,1289,281,H,1,1,365,281,0.1428571428571428,0.017857142857142794,-0.6428571428571428,-0.7678571428571428,0.16071428571428573,0.35714285714285715,4,-6,84,0.16071428571428573,0.35714285714285715,4,0.1428571428571428,0.017857142857142794,10,0.5892857142857143,2.857142857142857,4.267857142857142,0.8392857142857143,0.7333333333333334
2014-15,2014-09-30,Group stage,APOEL FC,Ajax,11,25,0.8181818181818182,1.4545454545454546,1.04,1.64,0.2727272727272727,0.28,0.6,0.16666666666666666,3,8,13,13,D,1,1,13,13,-0.2218181818181818,0.18545454545454532,-0.8218181818181817,-0.41454545454545455,-0.0072727272727273196,0.43333333333333335,-5,-14,0,0.0072727272727273196,0.43333333333333335,5,0.2218181818181818,0.18545454545454532,11,0.5527272727272727,1.8581818181818184,3.0945454545454547,0.9927272727272727,0.6666666666666667
2014-15,2014-09-30,Group stage,BATE Borisov,Athletic Club,13,1,0.8461538461538461,2.6923076923076925,0.0,0.0,0.15384615384615385,0.0,0.16666666666666666,0.0,0,1,13,13,H,1,1,13,13,0.8461538461538461,-2.6923076923076925,0.8461538461538461,-2.6923076923076925,0.15384615384615385,0.16666666666666666,-1,12,0,0.15384615384615385,0.16666666666666666,1,0.8461538461538461,2.6923076923076925,1,0.15384615384615385,0.8461538461538461,2.6923076923076925,0.8461538461538461,0.9333333333333333
2014-15,2014-09-30,Group stage,CSKA Moscow,Bayern Munich,15,47,1.3333333333333333,2.3333333333333335,2.148936170212766,0.9361702127659575,0.2,0.6808510638297872,0.2857142857142857,0.6086956521739131,0,7,13,13,A,1,1,13,13,-0.8156028368794328,-1.397163120567376,0.3971631205673758,-0.18439716312056742,-0.4808510638297872,-0.3229813664596274,-7,-32,0,0.4808510638297872,0.3229813664596274,7,0.8156028368794328,1.397163120567376,7,0.8808510638297873,3.4822695035460995,3.269503546099291,0.5191489361702128,0.5333333333333333
2014-15,2014-09-30,Group stage,Manchester City,Roma,21,9,1.6666666666666667,1.5238095238095237,1.8888888888888888,2.0,0.38095238095238093,0.4444444444444444,0.4,0.25,6,7,13,13,D,1,1,13,13,-0.2222222222222221,0.4761904761904763,-0.33333333333333326,0.3650793650793651,-0.06349206349206349,0.15000000000000002,-1,12,0,0.06349206349206349,0.15000000000000002,1,0.2222222222222221,0.4761904761904763,13,0.8253968253968254,3.5555555555555554,3.5238095238095237,0.9365079365079365,0.9333333333333333
2014-15,2014-09-30,Group stage,Paris SG,Barcelona,21,48,2.1904761904761907,0.8571428571428571,2.1875,0.9166666666666666,0.6190476190476191,0.6041666666666666,0.7,0.4782608695652174,10,10,13,13,H,1,1,13,13,0.0029761904761906877,0.059523809523809534,1.2738095238095242,1.3303571428571428,0.014880952380952439,0.22173913043478255,0,-27,0,0.014880952380952439,0.22173913043478255,0,0.0029761904761906877,0.059523809523809534,20,1.2232142857142856,4.377976190476191,1.7738095238095237,0.9851190476190476,1.0
2014-15,2014-09-30,Group stage,Schalke 04,NK Maribor,29,1,1.5172413793103448,1.3793103448275863,1.0,1.0,0.4482758620689655,0.0,0.5714285714285714,0.0,5,1,13,13,D,1,1,13,13,0.5172413793103448,-0.3793103448275863,0.5172413793103448,-0.3793103448275863,0.4482758620689655,0.5714285714285714,4,28,0,0.4482758620689655,0.5714285714285714,4,0.5172413793103448,0.3793103448275863,6,0.4482758620689655,2.5172413793103448,2.3793103448275863,0.5517241379310345,0.7333333333333334
2014-15,2014-09-30,Group stage,Shakhtar D.,Porto,31,21,1.4838709677419355,1.3225806451612903,1.3333333333333333,0.9523809523809523,0.41935483870967744,0.42857142857142855,0.4666666666666667,0.3,5,5,13,13,D,1,1,13,13,0.15053763440860224,-0.37019969278033793,0.5314900153609832,0.010752688172043001,-0.009216589861751112,0.16666666666666669,0,10,0,0.009216589861751112,0.16666666666666669,0,0.15053763440860224,0.37019969278033793,10,0.847926267281106,2.817204301075269,2.2749615975422426,0.9907834101382489,1.0
2014-15,2014-09-30,Group stage,Sporting CP,Chelsea,1,42,1.0,1.0,1.8571428571428572,0.9523809523809523,0.0,0.5238095238095238,0.0,0.3333333333333333,1,5,13,13,A,1,1,13,13,-0.8571428571428572,-0.04761904761904767,0.04761904761904767,0.8571428571428572,-0.5238095238095238,-0.3333333333333333,-4,-41,0,0.5238095238095238,0.3333333333333333,4,0.8571428571428572,0.04761904761904767,6,0.5238095238095238,2.857142857142857,1.9523809523809523,0.47619047619047616,0.7333333333333334
2014-15,2014-10-01,Group stage,Anderlecht,Dortmund,13,30,0.6923076923076923,2.076923076923077,1.6666666666666667,1.3,0.07692307692307693,0.5,0.16666666666666666,0.2857142857142857,2,9,15,15,A,1,1,15,15,-0.9743589743589745,-0.776923076923077,-0.6076923076923078,-0.41025641025641035,-0.4230769230769231,-0.11904761904761904,-7,-17,0,0.4230769230769231,0.11904761904761904,7,0.9743589743589745,0.776923076923077,11,0.5769230769230769,2.358974358974359,3.3769230769230774,0.5769230769230769,0.5333333333333333
2014-15,2014-10-01,Group stage,Arsenal,Galatasaray,33,19,1.606060606060606,1.2727272727272727,1.263157894736842,1.6842105263157894,0.5151515151515151,0.3684210526315789,0.6875,0.3333333333333333,4,5,15,15,H,1,1,15,15,0.34290271132376393,0.4114832535885167,-0.07814992025518341,-0.009569377990430672,0.1467304625199362,0.3541666666666667,-1,14,0,0.1467304625199362,0.3541666666666667,1,0.34290271132376393,0.4114832535885167,9,0.8835725677830941,2.869218500797448,2.956937799043062,0.8532695374800638,0.9333333333333333
2014-15,2014-10-01,Group stage,Atlético Madrid,Juventus,14,17,2.0,0.9285714285714286,1.6470588235294117,1.0,0.6428571428571429,0.4117647058823529,0.8333333333333334,0.25,7,7,15,15,H,1,1,15,15,0.3529411764705883,0.0714285714285714,1.0,0.7184873949579831,0.23109243697478998,0.5833333333333334,0,-3,0,0.23109243697478998,0.5833333333333334,0,0.3529411764705883,0.0714285714285714,14,1.0546218487394958,3.6470588235294117,1.9285714285714286,0.76890756302521,1.0
2014-15,2014-10-01,Group stage,Basel,Liverpool,21,1,1.2380952380952381,1.8571428571428572,2.0,1.0,0.38095238095238093,1.0,0.5,0.0,5,3,15,15,H,1,1,15,15,-0.7619047619047619,-0.8571428571428572,0.23809523809523814,0.1428571428571428,-0.6190476190476191,0.5,2,20,0,0.6190476190476191,0.5,2,0.7619047619047619,0.8571428571428572,8,1.380952380952381,3.238095238095238,2.857142857142857,0.38095238095238093,0.8666666666666667
2014-15,2014-10-01,Group stage,Leverkusen,Benfica,17,29,1.1764705882352942,2.0588235294117645,1.1379310344827587,1.2758620689655173,0.35294117647058826,0.3793103448275862,0.625,0.21428571428571427,3,7,15,15,H,1,1,15,15,0.03853955375253548,-0.7829614604462471,-0.09939148073022319,-0.9208924949290058,-0.02636916835699793,0.4107142857142857,-4,-12,0,0.02636916835699793,0.4107142857142857,4,0.03853955375253548,0.7829614604462471,10,0.7322515212981744,2.314401622718053,3.334685598377282,0.973630831643002,0.7333333333333334
2014-15,2014-10-01,Group stage,Ludogorets,Real Madrid,1,50,1.0,2.0,2.64,0.88,0.0,0.72,0.0,0.5416666666666666,0,12,15,15,A,1,1,15,15,-1.6400000000000001,-1.12,0.12,0.6400000000000001,-0.72,-0.5416666666666666,-12,-49,0,0.72,0.5416666666666666,12,1.6400000000000001,1.12,12,0.72,3.64,2.88,0.28,0.19999999999999996
2014-15,2014-10-01,Group stage,Malmö,Olympiacos,1,21,0.0,2.0,1.5238095238095237,1.3333333333333333,0.0,0.5238095238095238,0.0,0.3,0,9,15,15,H,1,1,15,15,-1.5238095238095237,-0.6666666666666667,-1.3333333333333333,-0.4761904761904763,-0.5238095238095238,-0.3,-9,-20,0,0.5238095238095238,0.3,9,1.5238095238095237,0.6666666666666667,9,0.5238095238095238,1.5238095238095237,3.333333333333333,0.47619047619047616,0.4
2014-15,2014-10-01,Group stage,Zenit,Monaco,23,1,1.173913043478261,1.391304347826087,1.0,0.0,0.34782608695652173,1.0,0.36363636363636365,0.0,7,3,15,15,D,1,1,15,15,0.17391304347826098,-1.391304347826087,1.173913043478261,-0.3913043478260869,-0.6521739130434783,0.36363636363636365,4,22,0,0.6521739130434783,0.36363636363636365,4,0.17391304347826098,1.391304347826087,10,1.3478260869565217,2.1739130434782608,1.391304347826087,0.34782608695652173,0.7333333333333334
2014-15,2014-10-21,Group stage,APOEL FC,Paris SG,12,22,0.8333333333333334,1.4166666666666667,2.227272727272727,0.9090909090909091,0.25,0.6363636363636364,0.5,0.5454545454545454,4,10,21,21,A,1,1,21,21,-1.3939393939393936,-0.5075757575757577,-0.07575757575757569,0.8106060606060603,-0.38636363636363635,-0.045454545454545414,-6,-10,0,0.38636363636363635,0.045454545454545414,6,1.3939393939393936,0.5075757575757577,14,0.8863636363636364,3.0606060606060606,2.3257575757575757,0.6136363636363636,0.6
2014-15,2014-10-21,Group stage,BATE Borisov,Shakhtar D.,14,32,0.9285714285714286,2.5714285714285716,1.5,1.34375,0.21428571428571427,0.40625,0.2857142857142857,0.375,3,6,21,21,A,1,1,21,21,-0.5714285714285714,-1.2276785714285716,-0.4151785714285714,-1.0714285714285716,-0.19196428571428573,-0.0892857142857143,-3,-18,0,0.19196428571428573,0.0892857142857143,3,0.5714285714285714,1.2276785714285716,9,0.6205357142857143,2.428571428571429,3.9151785714285716,0.8080357142857143,0.8
2014-15,2014-10-21,Group stage,Barcelona,Ajax,49,26,2.183673469387755,0.9591836734693877,1.0384615384615385,1.6153846153846154,0.5918367346938775,0.2692307692307692,0.72,0.15384615384615385,7,9,21,21,H,1,1,21,21,1.1452119309262165,0.6562009419152277,0.5682888540031397,0.07927786499215084,0.3226059654631083,0.5661538461538461,-2,23,0,0.3226059654631083,0.5661538461538461,2,1.1452119309262165,0.6562009419152277,16,0.8610675039246467,3.2221350078492934,2.574568288854003,0.6773940345368916,0.8666666666666667
2014-15,2014-10-21,Group stage,CSKA Moscow,Manchester City,16,22,1.25,2.25,1.6363636363636365,1.5,0.1875,0.36363636363636365,0.25,0.36363636363636365,0,4,21,21,D,1,1,21,21,-0.38636363636363646,-0.75,-0.25,-0.6136363636363635,-0.17613636363636365,-0.11363636363636365,-4,-6,0,0.17613636363636365,0.11363636363636365,4,0.38636363636363646,0.75,4,0.5511363636363636,2.8863636363636367,3.75,0.8238636363636364,0.7333333333333334
2014-15,2014-10-21,Group stage,Chelsea,NK Maribor,43,2,1.8372093023255813,0.9302325581395349,1.0,1.0,0.5348837209302325,0.0,0.7142857142857143,0.0,8,2,21,21,H,1,1,21,21,0.8372093023255813,0.06976744186046513,0.8372093023255813,0.06976744186046513,0.5348837209302325,0.7142857142857143,6,41,0,0.5348837209302325,0.7142857142857143,6,0.8372093023255813,0.06976744186046513,10,0.5348837209302325,2.837209302325581,1.9302325581395348,0.4651162790697675,0.6
2014-15,2014-10-21,Group stage,Porto,Athletic Club,22,2,1.3636363636363635,1.0,0.5,1.0,0.4090909090909091,0.0,0.5454545454545454,0.0,6,1,21,21,H,1,1,21,21,0.8636363636363635,0.0,0.36363636363636354,-0.5,0.4090909090909091,0.5454545454545454,5,20,0,0.4090909090909091,0.5454545454545454,5,0.8636363636363635,0.0,7,0.4090909090909091,1.8636363636363635,2.0,0.5909090909090908,0.6666666666666667
2014-15,2014-10-21,Group stage,Roma,Bayern Munich,10,48,1.8,1.9,2.125,0.9166666666666666,0.4,0.6875,0.6,0.625,5,9,21,21,A,1,1,21,21,-0.32499999999999996,-0.9833333333333333,0.8833333333333334,0.2250000000000001,-0.2875,-0.025000000000000022,-4,-38,0,0.2875,0.025000000000000022,4,0.32499999999999996,0.9833333333333333,14,1.0875,3.925,2.8166666666666664,0.7125,0.7333333333333334
2014-15,2014-10-21,Group stage,Schalke 04,Sporting CP,30,2,1.5,1.3666666666666667,0.5,1.0,0.43333333333333335,0.0,0.5333333333333333,0.0,5,1,21,21,H,1,1,21,21,1.0,-0.3666666666666667,0.5,-0.8666666666666667,0.43333333333333335,0.5333333333333333,4,28,0,0.43333333333333335,0.5333333333333333,4,1.0,0.3666666666666667,6,0.43333333333333335,2.0,2.3666666666666667,0.5666666666666667,0.7333333333333334
2014-15,2014-10-22,Group stage,Anderlecht,Arsenal,14,34,0.6428571428571429,2.142857142857143,1.6764705882352942,1.2647058823529411,0.07142857142857142,0.5294117647058824,0.14285714285714285,0.35294117647058826,2,4,21,21,A,1,1,21,21,-1.0336134453781511,-0.8781512605042017,-0.6218487394957982,-0.46638655462184864,-0.45798319327731096,-0.2100840336134454,-2,-20,0,0.45798319327731096,0.2100840336134454,2,1.0336134453781511,0.8781512605042017,6,0.6008403361344538,2.319327731092437,3.407563025210084,0.542016806722689,0.8666666666666667
2014-15,2014-10-22,Group stage,Atlético Madrid,Malmö,15,2,1.9333333333333333,0.8666666666666667,1.0,1.0,0.6666666666666666,0.5,0.8571428571428571,0.0,7,3,21,21,H,1,1,21,21,0.9333333333333333,0.1333333333333333,0.9333333333333333,0.1333333333333333,0.16666666666666663,0.8571428571428571,4,13,0,0.16666666666666663,0.8571428571428571,4,0.9333333333333333,0.1333333333333333,10,1.1666666666666665,2.9333333333333336,1.8666666666666667,0.8333333333333334,0.7333333333333334
2014-15,2014-10-22,Group stage,Galatasaray,Dortmund,20,31,1.25,1.8,1.7096774193548387,1.2580645161290323,0.35,0.5161290322580645,0.4,0.3333333333333333,5,9,21,21,A,1,1,21,21,-0.45967741935483875,-0.5419354838709678,-0.008064516129032251,-0.0903225806451613,-0.16612903225806452,0.06666666666666671,-4,-11,0,0.16612903225806452,0.06666666666666671,4,0.45967741935483875,0.5419354838709678,14,0.8661290322580645,2.959677419354839,3.0580645161290323,0.8338709677419355,0.7333333333333334
2014-15,2014-10-22,Group stage,Leverkusen,Zenit,18,24,1.2777777777777777,2.0,1.125,1.3333333333333333,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,7,21,21,H,1,1,21,21,0.15277777777777768,-0.6666666666666667,-0.05555555555555558,-0.875,0.05555555555555558,0.3333333333333333,-1,-6,0,0.05555555555555558,0.3333333333333333,1,0.15277777777777768,0.6666666666666667,13,0.7222222222222222,2.4027777777777777,3.333333333333333,0.9444444444444444,0.9333333333333333
2014-15,2014-10-22,Group stage,Liverpool,Real Madrid,2,51,1.0,1.0,2.627450980392157,0.8823529411764706,0.5,0.7254901960784313,1.0,0.56,3,15,21,21,A,1,1,21,21,-1.6274509803921569,-0.11764705882352944,0.11764705882352944,1.6274509803921569,-0.22549019607843135,0.43999999999999995,-12,-49,0,0.22549019607843135,0.43999999999999995,12,1.6274509803921569,0.11764705882352944,18,1.2254901960784315,3.627450980392157,1.8823529411764706,0.7745098039215687,0.19999999999999996
2014-15,2014-10-22,Group stage,Ludogorets,Basel,2,22,1.0,2.0,1.2272727272727273,1.7727272727272727,0.0,0.4090909090909091,0.0,0.2727272727272727,0,7,21,21,H,1,1,21,21,-0.2272727272727273,-0.2272727272727273,-0.7727272727272727,-0.7727272727272727,-0.4090909090909091,-0.2727272727272727,-7,-20,0,0.4090909090909091,0.2727272727272727,7,0.2272727272727273,0.2272727272727273,7,0.4090909090909091,2.2272727272727275,3.7727272727272725,0.5909090909090908,0.5333333333333333
2014-15,2014-10-22,Group stage,Monaco,Benfica,2,30,0.5,0.0,1.1333333333333333,1.3333333333333333,0.5,0.36666666666666664,1.0,0.2,4,6,21,21,D,1,1,21,21,-0.6333333333333333,1.3333333333333333,-0.8333333333333333,1.1333333333333333,0.13333333333333336,0.8,-2,-28,0,0.13333333333333336,0.8,2,0.6333333333333333,1.3333333333333333,10,0.8666666666666667,1.6333333333333333,1.3333333333333333,0.8666666666666667,0.8666666666666667
2014-15,2014-10-22,Group stage,Olympiacos,Juventus,22,18,1.4545454545454546,1.3636363636363635,1.5555555555555556,1.0,0.5,0.3888888888888889,0.7272727272727273,0.2222222222222222,9,7,21,21,H,1,1,21,21,-0.101010101010101,-0.36363636363636354,0.4545454545454546,0.19191919191919204,0.1111111111111111,0.5050505050505051,2,4,0,0.1111111111111111,0.5050505050505051,2,0.101010101010101,0.36363636363636354,16,0.8888888888888888,3.0101010101010104,2.3636363636363633,0.8888888888888888,0.8666666666666667
2014-15,2014-11-04,Group stage,Arsenal,Anderlecht,35,15,1.6857142857142857,1.2571428571428571,0.6666666666666666,2.1333333333333333,0.5428571428571428,0.06666666666666667,0.7058823529411765,0.0,7,1,13,13,D,1,1,13,13,1.019047619047619,0.8761904761904762,-0.4476190476190476,-0.5904761904761905,0.47619047619047616,0.7058823529411765,6,20,0,0.47619047619047616,0.7058823529411765,6,1.019047619047619,0.8761904761904762,8,0.6095238095238095,2.3523809523809525,3.3904761904761904,0.5238095238095238,0.6
2014-15,2014-11-04,Group stage,Basel,Ludogorets,23,3,1.173913043478261,1.7391304347826086,1.0,1.3333333333333333,0.391304347826087,0.3333333333333333,0.5454545454545454,0.0,6,3,13,13,H,1,1,13,13,0.17391304347826098,-0.4057971014492754,-0.15942028985507228,-0.7391304347826086,0.05797101449275366,0.5454545454545454,3,20,0,0.05797101449275366,0.5454545454545454,3,0.17391304347826098,0.4057971014492754,9,0.7246376811594203,2.1739130434782608,3.072463768115942,0.9420289855072463,0.8
2014-15,2014-11-04,Group stage,Benfica,Monaco,31,3,1.096774193548387,1.2903225806451613,0.3333333333333333,0.0,0.3548387096774194,0.3333333333333333,0.5333333333333333,0.0,7,5,13,13,H,1,1,13,13,0.7634408602150538,-1.2903225806451613,1.096774193548387,-0.956989247311828,0.021505376344086058,0.5333333333333333,2,28,0,0.021505376344086058,0.5333333333333333,2,0.7634408602150538,1.2903225806451613,12,0.6881720430107527,1.4301075268817203,1.2903225806451613,0.978494623655914,0.8666666666666667
2014-15,2014-11-04,Group stage,Dortmund,Galatasaray,32,21,1.78125,1.21875,1.1904761904761905,1.9047619047619047,0.53125,0.3333333333333333,0.6875,0.3,12,2,13,13,H,1,1,13,13,0.5907738095238095,0.6860119047619047,-0.12351190476190466,-0.028273809523809534,0.19791666666666669,0.3875,10,11,0,0.19791666666666669,0.3875,10,0.5907738095238095,0.6860119047619047,14,0.8645833333333333,2.9717261904761907,3.1235119047619047,0.8020833333333333,0.33333333333333337
2014-15,2014-11-04,Group stage,Juventus,Olympiacos,19,23,1.4736842105263157,1.0,1.434782608695652,1.3043478260869565,0.3684210526315789,0.5217391304347826,0.5555555555555556,0.2727272727272727,6,9,13,13,H,1,1,13,13,0.0389016018306636,0.30434782608695654,0.16933638443935917,0.4347826086956521,-0.15331807780320367,0.2828282828282829,-3,-4,0,0.15331807780320367,0.2828282828282829,3,0.0389016018306636,0.30434782608695654,15,0.8901601830663615,2.908466819221968,2.3043478260869565,0.8466819221967963,0.8
2014-15,2014-11-04,Group stage,Malmö,Atlético Madrid,3,16,0.6666666666666666,2.3333333333333335,2.125,0.8125,0.3333333333333333,0.6875,1.0,0.5,3,9,13,13,A,1,1,13,13,-1.4583333333333335,-1.5208333333333335,-0.14583333333333337,-0.20833333333333348,-0.3541666666666667,0.5,-6,-13,0,0.3541666666666667,0.5,6,1.4583333333333335,1.5208333333333335,12,1.0208333333333333,2.7916666666666665,3.1458333333333335,0.6458333333333333,0.6
2014-15,2014-11-04,Group stage,Real Madrid,Liverpool,52,3,2.6346153846153846,0.8653846153846154,0.6666666666666666,1.6666666666666667,0.7307692307692307,0.3333333333333333,0.8846153846153846,0.0,15,3,13,13,H,1,1,13,13,1.967948717948718,0.8012820512820513,0.9679487179487178,-0.1987179487179488,0.3974358974358974,0.8846153846153846,12,49,0,0.3974358974358974,0.8846153846153846,12,1.967948717948718,0.8012820512820513,18,1.064102564102564,3.301282051282051,2.532051282051282,0.6025641025641026,0.19999999999999996
2014-15,2014-11-04,Group stage,Zenit,Leverkusen,25,19,1.08,1.36,1.3157894736842106,1.894736842105263,0.32,0.42105263157894735,0.3333333333333333,0.1111111111111111,7,6,13,13,A,1,1,13,13,-0.23578947368421055,0.534736842105263,-0.814736842105263,-0.04421052631578948,-0.10105263157894734,0.2222222222222222,1,6,0,0.10105263157894734,0.2222222222222222,1,0.23578947368421055,0.534736842105263,13,0.7410526315789474,2.3957894736842107,3.254736842105263,0.8989473684210527,0.9333333333333333
2014-15,2014-11-05,Group stage,Ajax,Barcelona,27,50,1.037037037037037,1.6666666666666667,2.2,0.96,0.25925925925925924,0.6,0.38461538461538464,0.4583333333333333,6,7,15,15,A,1,1,15,15,-1.1629629629629632,-0.7066666666666668,0.07703703703703701,0.5333333333333334,-0.34074074074074073,-0.07371794871794868,-1,-23,0,0.34074074074074073,0.07371794871794868,1,1.1629629629629632,0.7066666666666668,13,0.8592592592592592,3.2370370370370374,2.626666666666667,0.6592592592592592,0.9333333333333333
2014-15,2014-11-05,Group stage,Athletic Club,Porto,3,23,0.6666666666666666,1.3333333333333333,1.391304347826087,1.0,0.0,0.43478260869565216,0.0,0.2727272727272727,1,8,15,15,A,1,1,15,15,-0.7246376811594203,-0.33333333333333326,-0.33333333333333337,0.05797101449275366,-0.43478260869565216,-0.2727272727272727,-7,-20,0,0.43478260869565216,0.2727272727272727,7,0.7246376811594203,0.33333333333333326,9,0.43478260869565216,2.0579710144927534,2.333333333333333,0.5652173913043479,0.5333333333333333
2014-15,2014-11-05,Group stage,Bayern Munich,Roma,49,11,2.2244897959183674,0.9183673469387755,1.7272727272727273,2.3636363636363638,0.6938775510204082,0.36363636363636365,0.75,0.2,9,4,15,15,H,1,1,15,15,0.4972170686456401,1.4452690166975883,-0.13914656771799638,0.8089053803339518,0.3302411873840445,0.55,5,38,0,0.3302411873840445,0.55,5,0.4972170686456401,1.4452690166975883,13,1.0575139146567718,3.9517625231910944,3.282003710575139,0.6697588126159555,0.6666666666666667
2014-15,2014-11-05,Group stage,Manchester City,CSKA Moscow,23,17,1.6521739130434783,1.5217391304347827,1.2941176470588236,2.235294117647059,0.34782608695652173,0.17647058823529413,0.36363636363636365,0.125,2,1,15,15,A,1,1,15,15,0.3580562659846547,0.7135549872122762,-0.5831202046035806,-0.2276214833759591,0.1713554987212276,0.23863636363636365,1,6,0,0.1713554987212276,0.23863636363636365,1,0.3580562659846547,0.7135549872122762,3,0.5242966751918159,2.946291560102302,3.7570332480818416,0.8286445012787724,0.9333333333333333
2014-15,2014-11-05,Group stage,NK Maribor,Chelsea,3,44,0.6666666666666666,2.6666666666666665,1.9318181818181819,0.9090909090909091,0.0,0.5454545454545454,0.0,0.36363636363636365,2,8,15,15,D,1,1,15,15,-1.2651515151515151,-1.7575757575757573,-0.24242424242424243,-0.7348484848484846,-0.5454545454545454,-0.36363636363636365,-6,-41,0,0.5454545454545454,0.36363636363636365,6,1.2651515151515151,1.7575757575757573,10,0.5454545454545454,2.5984848484848486,3.5757575757575757,0.4545454545454546,0.6
2014-15,2014-11-05,Group stage,Paris SG,APOEL FC,23,13,2.1739130434782608,0.8695652173913043,0.7692307692307693,1.3846153846153846,0.6521739130434783,0.23076923076923078,0.7272727272727273,0.0,10,1,15,15,H,1,1,15,15,1.4046822742474916,0.5150501672240803,0.7892976588628762,-0.10033444816053505,0.4214046822742475,0.7272727272727273,9,10,0,0.4214046822742475,0.7272727272727273,9,1.4046822742474916,0.5150501672240803,11,0.8829431438127091,2.94314381270903,2.254180602006689,0.5785953177257526,0.4
2014-15,2014-11-05,Group stage,Shakhtar D.,BATE Borisov,33,15,1.6666666666666667,1.303030303030303,0.8666666666666667,2.8666666666666667,0.42424242424242425,0.2,0.4375,0.14285714285714285,8,3,15,15,H,1,1,15,15,0.8,1.5636363636363637,-1.2,-0.4363636363636363,0.22424242424242424,0.29464285714285715,5,18,0,0.22424242424242424,0.29464285714285715,5,0.8,1.5636363636363637,11,0.6242424242424243,2.533333333333333,4.16969696969697,0.7757575757575758,0.6666666666666667
2014-15,2014-11-05,Group stage,Sporting CP,Schalke 04,3,31,1.3333333333333333,2.0,1.5806451612903225,1.4193548387096775,0.0,0.45161290322580644,0.0,0.3333333333333333,1,5,15,15,H,1,1,15,15,-0.24731182795698925,-0.5806451612903225,-0.08602150537634423,-0.4193548387096775,-0.45161290322580644,-0.3333333333333333,-4,-28,0,0.45161290322580644,0.3333333333333333,4,0.24731182795698925,0.5806451612903225,6,0.45161290322580644,2.913978494623656,3.4193548387096775,0.5483870967741935,0.7333333333333334
2014-15,2014-11-25,Group stage,APOEL FC,Barcelona,14,51,0.7142857142857143,1.3571428571428572,2.196078431372549,0.9411764705882353,0.21428571428571427,0.6078431372549019,0.42857142857142855,0.48,1,9,20,20,A,1,1,20,20,-1.4817927170868348,-0.4159663865546219,-0.22689075630252098,0.838935574229692,-0.3935574229691876,-0.051428571428571435,-8,-37,0,0.3935574229691876,0.051428571428571435,8,1.4817927170868348,0.4159663865546219,10,0.8221288515406162,2.9103641456582636,2.2983193277310923,0.6064425770308124,0.4666666666666667
2014-15,2014-11-25,Group stage,BATE Borisov,Porto,16,24,0.8125,3.0,1.4166666666666667,0.9583333333333334,0.1875,0.4583333333333333,0.25,0.3333333333333333,3,10,20,20,A,1,1,20,20,-0.6041666666666667,-2.0416666666666665,-0.14583333333333337,-1.5833333333333333,-0.2708333333333333,-0.08333333333333331,-7,-8,0,0.2708333333333333,0.08333333333333331,7,0.6041666666666667,2.0416666666666665,13,0.6458333333333333,2.229166666666667,3.9583333333333335,0.7291666666666667,0.5333333333333333
2014-15,2014-11-25,Group stage,CSKA Moscow,Roma,18,12,1.3333333333333333,2.1666666666666665,1.5833333333333333,2.3333333333333335,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.16666666666666666,4,4,20,20,D,1,1,20,20,-0.25,0.16666666666666696,-1.0000000000000002,-0.5833333333333333,-0.1111111111111111,0.05555555555555555,0,6,0,0.1111111111111111,0.05555555555555555,0,0.25,0.16666666666666696,8,0.5555555555555556,2.9166666666666665,4.5,0.8888888888888888,1.0
